Customer,Store ID Customer,STORE_ID,STORE_NAME,Store Name TH,Province TH,Region TH,Active-Inactive
โลตัส,5182,S01035,LT:LIAP_KHLONG_2,เลียบคลอง 2,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5118,S00360,LT-WIENG_SA-SURATTHANI,เวียงสระ,สุราษฎร์ธานี,ภาคใต้,Active
โลตัส,5071,S00605,LT-SENA-AYUTTHAYA,เสนา,พระนครศรีอยุธยา,ภาคตะวันตกและตะวันออก,Active
โลตัส,5108,S00583,LT-SERMTHAI_COMPLEX-MAHASAKHAM,เสริมไทย,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5139,S00647,LT-KAENG_KHRO-CHAIYAPHUM,แก่งค้อ,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5117,S00712,LT-KLANG-RAYONG,แกลง,ระยอง,ภาคตะวันตกและตะวันออก,Active
โลตัส,5021,S00564,LT:CHANGWATTANA,แจ้งวัฒนะ,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5503,S00710,LT-PHRAE,แพร่,แพร่,ภาคเหนือ,Active
โลตัส,5126,S00636,LT-MAE_KRI-PATTALUNG,แม่ขรี,พัทลุง,ภาคใต้,Active
โลตัส,5521,S00802,LT-MAE_CHAN-CHIANGRAI,แม่จัน,เชียงราย,ภาคเหนือ,Active
โลตัส,5111,S00734,LT-MAESOD-TAK,แม่สอด,ตาก,ภาคเหนือ,Active
โลตัส,5513,S00645,LT-MAESAI-CHAINGRAI,แม่สาย,เชียงราย,ภาคเหนือ,Active
โลตัส,5080,S00382,LT-LAMCHABANG-CHONBURI,แหลมฉบัง,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5157,S00761,LT-KOSUMPISAI-MAHASAKHAM,โกสุมพิสัย,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5141,S00586,LT-CHOK_CHAI-NAKHONRATCHASIMA,โชคชัย,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5132,S00686,LT-CHANDEE-NAKHONSITHAMMARAT,โชคดี,นครศรีธรรมราช,ภาคใต้,Active
โลตัส,5165,S00724,LT-NONTHAI-NAKHONRATCHASIMA,โนนไทย,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5158,S00531,LT-PHONTHONG-ROIET,โพนทอง,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5123,S00642,LT-ROJANA-AYUTTHAYA,โรจนะ,พระนครศรีอยุธยา,ภาคตะวันตกและตะวันออก,Active
โลตัส,6659,S02262,LT-OASIS_SARAPHI-CHIANGMAI,โอเอซิสสารภี,เชียงใหม่,ภาคเหนือ,Not active
โลตัส,5101,S00822,LT-CHAIYA-SURATTHANI,ไชยา,สุราษฎร์ธานี,ภาคใต้,Not active
โลตัส,5185,S00848,LT:ICS_BANGKOK,ไอคอนสยาม,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
โลตัส,5535,S00599,LT-KANUWORALUKBURI-KAMPHAENGPHET,กนุวรลักษณ์,กำแพงเพชร,ภาคเหนือ,Active
โลตัส,5537,S00701,LT-KRABINBURI-PRACHINBURI,กบินทร์บุรี,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5532,S00521,LT:KRATUMBAN-SAMUTSAKHON,กระทุ่มแบน,สมุทรสาคร,ภาคตะวันตกและตะวันออก,Active
โลตัส,5064,S00383,LT-KRABI,กระบี่,กระบี่,ภาคใต้,Active
โลตัส,5523,S00694,LT-KANTARARAK-SISAKET,กันทรลักษ์,ศรีสะเกษ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5042,S00504,LT-KANCHANABURI,กาญจนบุรี,กาญจนบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5092,S00304,LT-KALASIN,กาฬสินธุ์,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5527,S00691,LT:KAMPANGSAN-NAKHONPATHOM,กำแพงแสน,นครปฐม,ภาคตะวันตกและตะวันออก,Active
โลตัส,5149,S00608,LT-KUCHINARAI-KALASIN,กุฉินารายณ์,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5107,S00546,LT-KUMPAWAPEE-UDONTHANI,กุมภวาปี,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5003,S00579,LT-KHONKAEN,ขอนแก่น,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5530,S00673,LT-KHU_KHUN-SISAKET,ขุขัน,ศรีสะเกษ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5130,S00735,LT:KLONGLUANG-PATHUMTHANI,คลองหลวง,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,6494,S00873,LT-KUAN_KANUN-PHATTHALUNG,ควนขนุน,พัทลุง,ภาคใต้,Active
โลตัส,5034,S00495,LT-KAMTIANG-CHIANGMAI,คำเที่ยง,เชียงใหม่,ภาคเหนือ,Active
โลตัส,5048,S00502,LT:CHARUNSANITWONG,จรัญสนิทวงศ์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5170,S00666,LT-CHOMTHONG-CHIANGMAI,จอมทอง,เชียงใหม่,ภาคเหนือ,Active
โลตัส,5146,S00536,LT-JOR_HOR-NAKHONRATCHASIMA,จอหอ,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5128,S00740,LT-JANA-SONGKHLA,จะนะ,สงขลา,ภาคใต้,Active
โลตัส,5136,S00700,LT-CHATURAT-CHAIYAPHUM,จัตุรัส,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5044,S00567,LT-CHANTHABURI,จันทบุรี,จันทบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5121,S00566,LT-CHALONG-PHUKET,ฉลอง,ภูเก็ต,ภาคใต้,Active
โลตัส,5025,S00242,LT-CHONBURI,ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5181,S00994,LT-CHA_AM-PHETCHABURI,ชะอำ,เพชรบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5505,S00375,LT-CHAINAT,ชัยนาท,ชัยนาท,ภาคตะวันตกและตะวันออก,Active
โลตัส,5053,S00766,LT-CHAIYAPHUM,ชัยภูมิ,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5091,S00303,LT-CHUMPAE-KHONKAEN,ชุมแพ,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5088,S00571,LT-CHUMPHON,ชุมพร,ชุมพร,ภาคใต้,Active
โลตัส,5061,S00272,LT:CITY_PARK-BANGPLEE,ซิตี้พาร์คบางพลี,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
โลตัส,5001,S00594,LT:SEACON_SQUARE,ซีคอนศรีนครินทร์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
โลตัส,5154,S00729,LT-DAN_KHUN_THOD-NAKORN RATCHASIMA,ด่านขุนทด,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,6428,S00741,LT-TRAKARN_PEUTPON-UBONRATCHATHANI,ตระการพืชผล,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5035,S00439,LT-TRANG,ตรัง,ตรัง,ภาคใต้,Active
โลตัส,5093,S00587,LT-TRAT,ตราด,ตราด,ภาคตะวันตกและตะวันออก,Active
โลตัส,5096,S00765,LT-TAK,ตาก,ตาก,ภาคเหนือ,Active
โลตัส,5140,S00607,LT-TAKLI-NAKHONSAWAN,ตาคลี,นครสวรรค์,ภาคเหนือ,Active
โลตัส,5095,S00503,LT-THA_LANG-PHUKET,ถลาง,ภูเก็ต,ภาคใต้,Active
โลตัส,5135,S00807,LT-THATUM-SURIN,ท่าตูม,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5110,S00486,LT-THATHONG-PHITSANULOK,ท่าทอง,พิษณุโลก,ภาคเหนือ,Active
โลตัส,5519,S00708,LT-THABOR-NONGKHAI,ท่าบ่อ,หนองคาย,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5099,S00720,LT-THAYANG-PETCHBURI,ท่ายางทาวน์,เพชรบุรี,ภาคตะวันตกและตะวันออก,Active
โลตัส,5518,S00573,LT-THASALA-NAKHONSITHAMMARAT,ท่าศาลา,นครศรีธรรมราช,ภาคใต้,Active
โลตัส,5156,S00621,LT-THALUANG-PHICHIT,ท่าหลวง,พิจิตร,ภาคเหนือ,Active
โลตัส,5076,S00500,LT-TUNGSONG-NAKHONSITHAMMARAT,ทุ่งสง,นครศรีธรรมราช,ภาคใต้,Active
โลตัส,5528,S00624,LT-TADPAN0M-NAKHONPHANOM,ธาตพนม,นครพนม,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5063,S00606,LT:NAKORNCHAISRI-NAKHONPATHOM,นครชัยศรี,นครปฐม,ภาคตะวันตกและตะวันออก,Active
โลตัส,5125,S00670,LT-NAKHONNAYOK,นครนายก,นครนายก,ภาคตะวันตกและตะวันออก,Active
โลตัส,5043,S00643,LT:NAKHONPATHOM,นครปฐม,นครปฐม,ภาคตะวันตกและตะวันออก,Active
โลตัส,5509,S00542,LT-NAKHONPHANOM,นครพนม,นครพนม,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5024,S00415,LT-NAKHONRATCHASIMA,นครราชสีมา,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5008,S00294,LT-NAKHONSITHAMMARAT,นครศรีธรรมราช,นครศรีธรรมราช,ภาคใต้,Active
โลตัส,5104,S00752,LT:NAKORN_IN_BANGKRUAY-NONTHABURI,นครอินทร์ บางกรวย,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5060,S00620,LT:NAVANAKORN,นวนคร,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5184,S00704,LT-NORTH_RATCHAPRUEK-NONTHABURI,นอร์ทราชพฤษ์,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
โลตัส,5147,S00650,LT-NANG_RUNG-BURIRAM,นางรอง,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5084,S00522,LT-NADEE-UDONTHANI_2,นาดี อุดรธานี 2,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5507,S00719,LT-NAN,น่าน,น่าน,ภาคเหนือ,Active
โลตัส,5145,S00633,LT-NIKOMPATTANA-RAYONG,นิคมพัฒนา,ระยอง,ภาคตะวันตกและตะวันออก,Active
โลตัส,5168,S00831,LT-BORABUE-MAHASAKHAM,บอระบือ,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,Active
โลตัส,5090,S00221,LT-BORWIN-CHONBURI,บ่อวิน,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
